osgb4000000074549258,http://data.ordnancesurvey.co.uk/id/osgb4000000074549258,Rahane,,,,populatedPlace,Hamlet,223640.140,687081.550,5000,25000,223069.085,686741.981,223768.027,688026.704,G84,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G84,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074553755,http://data.ordnancesurvey.co.uk/id/osgb4000000074553755,Rowardennan,,,,populatedPlace,Other Settlement,235951.160,698589.700,15000,25000,235744.674,698045.076,236244.674,699461.231,G63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G63,,,,,,,Stirling,http://data.ordnancesurvey.co.uk/id/7000000000030502,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2639050
osgb4000000074548865,http://data.ordnancesurvey.co.uk/id/osgb4000000074548865,Cove,,,,populatedPlace,Village,222152.850,682669.330,20000,250000,221301.394,681219.842,222506.698,684228.531,G84,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G84,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2652228
osgb4000000074549255,http://data.ordnancesurvey.co.uk/id/osgb4000000074549255,Ardpeaton,,,,populatedPlace,Village,221774.000,685461.000,7000,250000,221401.233,684628.696,221910.003,685660.001,G84,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G84,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074549632,http://data.ordnancesurvey.co.uk/id/osgb4000000074549632,Portincaple,,,,populatedPlace,Village,223271.550,693402.270,8000,250000,222706.814,692777.364,223663.134,694021.018,G84,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G84,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2640042
osgb4000000074553364,http://data.ordnancesurvey.co.uk/id/osgb4000000074553364,Rhu,,,,populatedPlace,Village,226909.000,684032.000,10000,250000,226369.295,683401.118,227884.885,684986.644,G84,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G84,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2639426
osgb4000000074552231,http://data.ordnancesurvey.co.uk/id/osgb4000000074552231,Jamestown,,,,populatedPlace,Village,239724.000,681311.000,9000,250000,239181.386,680417.822,239897.280,681872.705,G83,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G83,,,,,,,West Dunbartonshire,http://data.ordnancesurvey.co.uk/id/7000000000036549,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645977
osgb4000000074553754,http://data.ordnancesurvey.co.uk/id/osgb4000000074553754,Inverbeg,,,,populatedPlace,Other Settlement,234491.040,698051.780,15000,25000,234257.348,697743.980,234757.348,698243.980,G83,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G83,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074549259,http://data.ordnancesurvey.co.uk/id/osgb4000000074549259,Mambeg,,,,populatedPlace,Hamlet,223220.000,689254.000,5000,25000,222885.207,688637.249,223385.207,689877.354,G84,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G84,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074552229,http://data.ordnancesurvey.co.uk/id/osgb4000000074552229,Dalmonach,,,,populatedPlace,Village,239666.000,680176.000,8000,250000,239362.802,679620.440,240107.785,680844.460,G83,http://data.ordnancesurvey.co.uk/id/postcodedistrict/G83,,,,,,,West Dunbartonshire,http://data.ordnancesurvey.co.uk/id/7000000000036549,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
