osgb4000000074548125,http://data.ordnancesurvey.co.uk/id/osgb4000000074548125,Forty Green,,,,populatedPlace,Hamlet,476345.690,203591.320,5000,25000,476134.485,203366.345,476634.485,203866.345,HP27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP27,,,,Wycombe,http://data.ordnancesurvey.co.uk/id/7000000000011882,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548152,http://data.ordnancesurvey.co.uk/id/osgb4000000074548152,Towersey,,,,populatedPlace,Village,473518.690,205205.960,5000,250000,473065.134,204839.025,473900.136,205616.672,OX9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX9,,,,South Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008253,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Towersey,
osgb4000000074546885,http://data.ordnancesurvey.co.uk/id/osgb4000000074546885,Little Ickford,,,,populatedPlace,Hamlet,465319.000,207163.000,5000,25000,465068.173,206835.802,465568.173,207335.802,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074548124,http://data.ordnancesurvey.co.uk/id/osgb4000000074548124,Holly Green,,,,populatedPlace,Hamlet,477282.280,203569.110,5000,25000,477042.849,203323.008,477605.426,203823.008,HP27,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP27,,,,Wycombe,http://data.ordnancesurvey.co.uk/id/7000000000011882,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546901,http://data.ordnancesurvey.co.uk/id/osgb4000000074546901,Waddesdon,,,,populatedPlace,Village,474391.390,216925.980,9000,250000,473588.539,216450.291,475024.499,217582.577,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Waddesdon,http://sws.geonames.org/2634925
osgb4000000074548153,http://data.ordnancesurvey.co.uk/id/osgb4000000074548153,Moreton,,,,populatedPlace,Village,469501.000,204660.000,6000,250000,469102.368,204215.803,469980.212,204994.690,OX9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX9,,,,South Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008253,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Moreton,_Thame,_Oxfordshire",
osgb4000000074547132,http://data.ordnancesurvey.co.uk/id/osgb4000000074547132,Ludgershall,,,,populatedPlace,Village,465944.000,217484.000,7000,250000,465588.637,216968.883,466674.849,218015.923,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Ludgershall,_Buckinghamshire",http://sws.geonames.org/2643428
osgb4000000074545175,http://data.ordnancesurvey.co.uk/id/osgb4000000074545175,Tetsworth,,,,populatedPlace,Village,468794.130,201753.740,6000,250000,468352.999,201253.481,469185.371,202246.247,OX9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX9,,,,South Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008253,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Tetsworth,http://sws.geonames.org/2636079
osgb4000000074546659,http://data.ordnancesurvey.co.uk/id/osgb4000000074546659,Cuddington,,,,populatedPlace,Village,473863.550,211017.180,6000,250000,473563.515,210632.456,474160.004,211492.620,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Cuddington,_Buckinghamshire",http://sws.geonames.org/2651781
osgb4000000074543062,http://data.ordnancesurvey.co.uk/id/osgb4000000074543062,Lower Pollicott,,,,populatedPlace,Hamlet,470291.200,213145.000,5000,25000,470159.199,212907.519,470659.199,213407.519,HP18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HP18,,,,Aylesbury Vale,http://data.ordnancesurvey.co.uk/id/7000000000011903,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Buckinghamshire,http://data.ordnancesurvey.co.uk/id/7000000000011901,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
