osgb4000000074564929,http://data.ordnancesurvey.co.uk/id/osgb4000000074564929,Ffarmers,,,,populatedPlace,Village,264976.000,244559.000,6000,250000,264682.519,244124.999,265295.828,244994.690,SA19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA19,,,,,,,Sir Gaerfyrddin - Carmarthenshire,http://data.ordnancesurvey.co.uk/id/7000000000025486,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074563646,http://data.ordnancesurvey.co.uk/id/osgb4000000074563646,Llangeitho,,,,populatedPlace,Village,261891.000,259744.000,7000,250000,261303.223,259476.575,262379.022,260210.535,SY25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY25,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Llangeitho,http://sws.geonames.org/2644035
osgb4000000074564928,http://data.ordnancesurvey.co.uk/id/osgb4000000074564928,Pumsaint,,,,populatedPlace,Other Settlement,266154.000,240289.000,15000,25000,265451.800,239952.514,266477.188,240867.442,SA19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA19,,,,,,,Sir Gaerfyrddin - Carmarthenshire,http://data.ordnancesurvey.co.uk/id/7000000000025486,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2639851
osgb4000000074564933,http://data.ordnancesurvey.co.uk/id/osgb4000000074564933,Esgairdawe,,,,populatedPlace,Other Settlement,261176.000,241034.000,15000,25000,260906.011,240670.226,261406.011,241170.226,SA19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA19,,,,,,,Sir Gaerfyrddin - Carmarthenshire,http://data.ordnancesurvey.co.uk/id/7000000000025486,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074567886,http://data.ordnancesurvey.co.uk/id/osgb4000000074567886,Llanddewi Brefi,,,,populatedPlace,Village,266146.000,255546.000,6000,250000,265802.470,255037.655,266551.509,255917.394,SY25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY25,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Llanddewi_Brefi,
osgb4000000074542660,http://data.ordnancesurvey.co.uk/id/osgb4000000074542660,Pentre-rhew,,,,populatedPlace,Hamlet,266722.520,254882.730,5000,25000,266290.100,254546.354,267079.350,255046.354,SY25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY25,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074567885,http://data.ordnancesurvey.co.uk/id/osgb4000000074567885,Llanfair Clydogau,,,,populatedPlace,Village,262488.000,251256.000,9000,250000,262012.043,251014.821,263384.441,251514.821,SA48,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA48,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,"http://dbpedia.org/resource/Llanfair,_Ceredigion",http://sws.geonames.org/2644083
osgb4000000074565236,http://data.ordnancesurvey.co.uk/id/osgb4000000074565236,Cellan,,,,populatedPlace,Village,260580.910,248898.960,9000,250000,259945.904,248618.053,261283.113,249546.057,SA48,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA48,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2653442
osgb4000000074564930,http://data.ordnancesurvey.co.uk/id/osgb4000000074564930,Llanycrwys,,,,populatedPlace,Hamlet,264455.900,245174.950,5000,25000,263915.802,245042.460,264870.952,245542.460,SA19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA19,,,,,,,Sir Gaerfyrddin - Carmarthenshire,http://data.ordnancesurvey.co.uk/id/7000000000025486,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2643897
osgb4000000074567887,http://data.ordnancesurvey.co.uk/id/osgb4000000074567887,Stags Head,,,,populatedPlace,Hamlet,264078.000,259040.000,5000,25000,263595.573,258872.171,264490.401,259372.171,SY25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY25,,,,,,,Sir Ceredigion - Ceredigion,http://data.ordnancesurvey.co.uk/id/7000000000025485,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
