osgb4000000074571205,http://data.ordnancesurvey.co.uk/id/osgb4000000074571205,Newtown,,,,populatedPlace,Suburban Area,652769.000,309336.000,7000,25000,652371.393,308795.248,653170.496,309858.053,NR30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR30,,,,Great Yarmouth,http://data.ordnancesurvey.co.uk/id/7000000000006392,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074573246,http://data.ordnancesurvey.co.uk/id/osgb4000000074573246,Martham,,,,populatedPlace,Village,645620.540,317965.880,12000,250000,644550.541,317364.625,646148.277,319278.767,NR29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR29,,,,Great Yarmouth,http://data.ordnancesurvey.co.uk/id/7000000000006392,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Martham,http://sws.geonames.org/2642959
osgb4000000074571235,http://data.ordnancesurvey.co.uk/id/osgb4000000074571235,Thurne,,,,populatedPlace,Village,640328.710,316329.310,5000,250000,640107.156,315560.541,640607.156,316342.397,NR29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR29,,,,Great Yarmouth,http://data.ordnancesurvey.co.uk/id/7000000000006392,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Thurne,
osgb4000000074328194,http://data.ordnancesurvey.co.uk/id/osgb4000000074328194,Oby,,,,populatedPlace,Other Settlement,640969.510,314609.880,15000,25000,640729.436,314387.965,641229.436,314887.965,NR29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR29,,,,Great Yarmouth,http://data.ordnancesurvey.co.uk/id/7000000000006392,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074573247,http://data.ordnancesurvey.co.uk/id/osgb4000000074573247,Cess,,,,populatedPlace,Hamlet,644427.710,317972.980,5000,25000,643881.643,317628.519,644733.094,318305.595,NR29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR29,,,,Great Yarmouth,http://data.ordnancesurvey.co.uk/id/7000000000006392,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571220,http://data.ordnancesurvey.co.uk/id/osgb4000000074571220,Damgate,,,,populatedPlace,Village,640115.540,309762.670,5000,250000,639999.770,309491.038,640748.941,310021.277,NR13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR13,,,,Broadland,http://data.ordnancesurvey.co.uk/id/7000000000006553,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571524,http://data.ordnancesurvey.co.uk/id/osgb4000000074571524,Winterton-on-Sea,,,,populatedPlace,Village,649457.360,319499.930,11000,250000,648778.435,318196.197,650154.049,319816.633,NR29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR29,,,,Great Yarmouth,http://data.ordnancesurvey.co.uk/id/7000000000006392,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Winterton-on-Sea,http://sws.geonames.org/2633787
osgb4000000074571211,http://data.ordnancesurvey.co.uk/id/osgb4000000074571211,Reedham,,,,populatedPlace,Village,641972.640,301710.400,11000,250000,641238.120,301513.542,642904.076,302686.906,NR13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR13,,,,Broadland,http://data.ordnancesurvey.co.uk/id/7000000000006553,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Reedham,_Norfolk",http://sws.geonames.org/2639519
osgb4000000074571216,http://data.ordnancesurvey.co.uk/id/osgb4000000074571216,Freethorpe,,,,populatedPlace,Village,640960.270,305358.630,9000,250000,639965.553,304636.868,641354.425,305947.063,NR13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR13,,,,Broadland,http://data.ordnancesurvey.co.uk/id/7000000000006553,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Freethorpe,http://sws.geonames.org/2649080
osgb4000000074572955,http://data.ordnancesurvey.co.uk/id/osgb4000000074572955,Acle,,,,populatedPlace,Village,640161.070,310542.630,12000,250000,639069.290,309836.519,640943.838,311088.911,NR13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NR13,,,,Broadland,http://data.ordnancesurvey.co.uk/id/7000000000006553,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Norfolk,http://data.ordnancesurvey.co.uk/id/7000000000007238,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Acle,http://sws.geonames.org/2657704
