osgb4000000074567059,http://data.ordnancesurvey.co.uk/id/osgb4000000074567059,Ramsgate,,,,populatedPlace,Town,638186.000,165054.000,26000,2000000,635669.249,163924.846,639395.704,167877.235,CT11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT11,,,,Thanet,http://data.ordnancesurvey.co.uk/id/7000000000018130,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ramsgate,http://sws.geonames.org/2639660
osgb4000000074565129,http://data.ordnancesurvey.co.uk/id/osgb4000000074565129,Potten Street,,,,populatedPlace,Hamlet,625870.320,167456.080,5000,25000,625419.190,167324.407,625919.190,167824.407,CT7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT7,,,,Thanet,http://data.ordnancesurvey.co.uk/id/7000000000018130,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074542450,http://data.ordnancesurvey.co.uk/id/osgb4000000074542450,Westgate-on-Sea,,,,populatedPlace,Suburban Area,631930.000,169783.000,12000,25000,631094.015,168890.335,632899.857,170513.550,CT8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT8,,,,Thanet,http://data.ordnancesurvey.co.uk/id/7000000000018130,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Westgate-on-Sea,http://sws.geonames.org/2634413
osgb4000000074565124,http://data.ordnancesurvey.co.uk/id/osgb4000000074565124,Whitehall,,,,populatedPlace,Suburban Area,637055.000,166675.000,7000,25000,636820.730,165841.718,637640.190,166971.404,CT12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT12,,,,Thanet,http://data.ordnancesurvey.co.uk/id/7000000000018130,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074567096,http://data.ordnancesurvey.co.uk/id/osgb4000000074567096,Boyden Gate,,,,populatedPlace,Village,622050.000,165533.000,3000,250000,621919.338,165264.781,622419.338,165764.781,CT3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT3,,,,Canterbury,http://data.ordnancesurvey.co.uk/id/7000000000018139,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Boyden_Gate,
osgb4000000074565120,http://data.ordnancesurvey.co.uk/id/osgb4000000074565120,Cliffs End,,,,populatedPlace,Village,634602.020,164415.910,10000,250000,634249.087,163793.054,635417.264,165280.008,CT12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT12,,,,Thanet,http://data.ordnancesurvey.co.uk/id/7000000000018130,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Cliffsend,http://sws.geonames.org/8224219
osgb4000000074568439,http://data.ordnancesurvey.co.uk/id/osgb4000000074568439,Margate,,,,populatedPlace,Town,635319.000,170802.000,71000,2000000,628165.592,167834.067,639055.438,171670.589,CT9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT9,,,,Thanet,http://data.ordnancesurvey.co.uk/id/7000000000018130,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Margate,http://sws.geonames.org/2643044
osgb4000000074567066,http://data.ordnancesurvey.co.uk/id/osgb4000000074567066,Minster,,,,populatedPlace,Village,630973.130,164712.200,11000,250000,630043.727,164069.075,631615.359,165771.798,CT12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT12,,,,Thanet,http://data.ordnancesurvey.co.uk/id/7000000000018130,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2642435
osgb4000000074565131,http://data.ordnancesurvey.co.uk/id/osgb4000000074565131,West Stourmouth,,,,populatedPlace,Village,625501.280,162735.200,6000,250000,625287.870,162104.997,625787.870,163045.388,CT3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT3,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2634262
osgb4000000074566783,http://data.ordnancesurvey.co.uk/id/osgb4000000074566783,Lower Goldstone,,,,populatedPlace,Hamlet,629427.260,161011.910,5000,25000,629190.777,160765.729,629690.777,161265.729,CT3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT3,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
