osgb4000000074556860,http://data.ordnancesurvey.co.uk/id/osgb4000000074556860,English Frankton,,,,populatedPlace,Hamlet,345326.140,329793.010,5000,25000,345115.484,329540.378,345615.484,330040.378,SY12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY12,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556856,http://data.ordnancesurvey.co.uk/id/osgb4000000074556856,Petton,,,,populatedPlace,Village,343703.510,326373.780,9000,250000,343452.172,326068.263,344321.861,327384.916,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2640334
osgb4000000074561685,http://data.ordnancesurvey.co.uk/id/osgb4000000074561685,Alkington,,,,populatedPlace,Hamlet,353110.770,339319.880,5000,25000,352855.329,339097.142,353355.329,339597.142,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074560456,http://data.ordnancesurvey.co.uk/id/osgb4000000074560456,Darliston,,,,populatedPlace,Hamlet,357945.730,333551.890,5000,25000,357766.348,333170.294,358440.003,333670.294,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074560629,http://data.ordnancesurvey.co.uk/id/osgb4000000074560629,Preston Brockhurst,,,,populatedPlace,Hamlet,353874.790,324569.880,5000,25000,353565.176,324451.606,354258.916,324994.531,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561293,http://data.ordnancesurvey.co.uk/id/osgb4000000074561293,Prees Heath,,,,populatedPlace,Village,355674.630,338129.490,8000,250000,355349.641,337387.323,355849.641,338678.034,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556861,http://data.ordnancesurvey.co.uk/id/osgb4000000074556861,Westoncommon,,,,populatedPlace,Village,342478.070,326071.990,7000,250000,342200.431,325535.446,342753.411,326550.915,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557217,http://data.ordnancesurvey.co.uk/id/osgb4000000074557217,Weston Lullingfields,,,,populatedPlace,Village,342411.570,324734.590,7000,250000,342265.782,324120.821,343220.931,325196.623,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2634315
osgb4000000074561086,http://data.ordnancesurvey.co.uk/id/osgb4000000074561086,Paddolgreen,,,,populatedPlace,Hamlet,350585.400,332140.580,5000,25000,350503.553,331853.676,351003.553,332353.676,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074562247,http://data.ordnancesurvey.co.uk/id/osgb4000000074562247,Aston,,,,populatedPlace,Village,353367.320,328085.170,9000,250000,352754.308,327522.657,353503.347,328940.301,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2656869
osgb4000000074556855,http://data.ordnancesurvey.co.uk/id/osgb4000000074556855,Newtown,,,,populatedPlace,Suburban Area,342688.412,322464.312,3000,25000,342465.032,322196.850,342965.032,322724.859,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556475,http://data.ordnancesurvey.co.uk/id/osgb4000000074556475,Eyton,,,,populatedPlace,Hamlet,343607.720,322531.180,5000,25000,343200.821,322037.097,344527.971,323022.405,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561671,http://data.ordnancesurvey.co.uk/id/osgb4000000074561671,Weston Heath,,,,populatedPlace,Hamlet,356755.380,327991.000,5000,25000,356132.515,327663.417,356881.554,328353.679,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561083,http://data.ordnancesurvey.co.uk/id/osgb4000000074561083,Prees,,,,populatedPlace,Village,355333.270,333548.800,9000,250000,354787.729,332838.965,356066.538,334283.572,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Prees,_Shropshire",http://sws.geonames.org/2639935
osgb4000000074556105,http://data.ordnancesurvey.co.uk/id/osgb4000000074556105,Merrington,,,,populatedPlace,Other Settlement,347105.060,320870.710,15000,25000,345814.910,320724.523,347504.009,321734.964,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2642722
osgb4000000074557218,http://data.ordnancesurvey.co.uk/id/osgb4000000074557218,Stanwardine in the Fields,,,,populatedPlace,Hamlet,341408.490,324112.210,5000,25000,340496.243,323839.301,341561.992,325070.939,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556108,http://data.ordnancesurvey.co.uk/id/osgb4000000074556108,Newton on the Hill,,,,populatedPlace,Hamlet,348592.580,323418.220,5000,25000,348345.395,323154.617,348845.395,323672.409,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556857,http://data.ordnancesurvey.co.uk/id/osgb4000000074556857,Loppington,,,,populatedPlace,Village,347127.230,329286.990,7000,250000,346609.692,328779.937,347635.221,329669.732,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Loppington,http://sws.geonames.org/2643599
osgb4000000074561294,http://data.ordnancesurvey.co.uk/id/osgb4000000074561294,Steel Heath,,,,populatedPlace,Other Settlement,354394.140,336679.140,15000,25000,353889.372,336228.135,354742.530,336998.284,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074304648,http://data.ordnancesurvey.co.uk/id/osgb4000000074304648,The Groves,,,,populatedPlace,Suburban Area,356323.380,321229.290,4000,25000,356136.036,320995.985,356814.695,321528.853,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074560882,http://data.ordnancesurvey.co.uk/id/osgb4000000074560882,Upper College,,,,populatedPlace,Hamlet,357050.730,334689.310,5000,25000,357027.756,334509.231,357642.664,335009.231,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557599,http://data.ordnancesurvey.co.uk/id/osgb4000000074557599,Northwood,,,,populatedPlace,Village,346510.670,333289.510,4000,250000,346095.522,333153.973,346764.633,333653.973,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557223,http://data.ordnancesurvey.co.uk/id/osgb4000000074557223,Stanwardine in the Wood,,,,populatedPlace,Hamlet,342928.280,327667.640,5000,25000,342678.002,327570.913,343396.881,328123.895,SY12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY12,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556109,http://data.ordnancesurvey.co.uk/id/osgb4000000074556109,Harmer Hill,,,,populatedPlace,Village,349150.340,322230.240,15000,250000,347758.386,320830.093,350045.714,322916.335,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074560884,http://data.ordnancesurvey.co.uk/id/osgb4000000074560884,Prees Green,,,,populatedPlace,Village,355694.510,331838.870,6000,250000,355615.517,331253.539,356508.004,331917.619,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2639933
osgb4000000074556859,http://data.ordnancesurvey.co.uk/id/osgb4000000074556859,Brownheath,,,,populatedPlace,Hamlet,346142.370,329585.700,5000,25000,345926.012,329177.073,346695.152,329966.327,SY12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY12,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074564232,http://data.ordnancesurvey.co.uk/id/osgb4000000074564232,Kenstone,,,,populatedPlace,Hamlet,359192.000,328437.000,5000,25000,358926.926,328156.076,359426.926,328678.886,TF9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TF9,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074572525,http://data.ordnancesurvey.co.uk/id/osgb4000000074572525,Park Lane,,,,populatedPlace,Hamlet,342444.240,339471.500,5000,25000,342194.234,339221.497,342694.234,339721.497,LL13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL13,,,,,,,Wrecsam - Wrexham,http://data.ordnancesurvey.co.uk/id/7000000000025831,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074561488,http://data.ordnancesurvey.co.uk/id/osgb4000000074561488,Ash Parva,,,,populatedPlace,Hamlet,357645.570,339459.270,5000,25000,357384.683,339186.226,357884.683,339686.226,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556117,http://data.ordnancesurvey.co.uk/id/osgb4000000074556117,Arowry,,,,populatedPlace,Hamlet,345871.040,339164.410,5000,25000,345684.638,338818.763,346314.841,339362.368,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Wrecsam - Wrexham,http://data.ordnancesurvey.co.uk/id/7000000000025831,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Arowry,
osgb4000000074561682,http://data.ordnancesurvey.co.uk/id/osgb4000000074561682,Tilstock,,,,populatedPlace,Village,354212.940,337819.360,7000,250000,353780.381,337564.921,354821.658,338064.921,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2635814
osgb4000000074561487,http://data.ordnancesurvey.co.uk/id/osgb4000000074561487,Ightfield,,,,populatedPlace,Village,359410.930,338436.150,4000,250000,359145.129,338183.135,359651.903,338737.427,SY13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY13,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2646281
osgb4000000074541733,http://data.ordnancesurvey.co.uk/id/osgb4000000074541733,Grinshill,,,,populatedPlace,Village,352040.040,323415.850,9000,250000,351671.978,322809.256,353104.698,324101.216,SY4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY4,,,,,,,Shropshire,http://data.ordnancesurvey.co.uk/id/7000000000043822,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2647861
