osgb4000000074556950,http://data.ordnancesurvey.co.uk/id/osgb4000000074556950,Claydon,,,,populatedPlace,Village,445739.900,250152.640,5000,250000,445465.789,249820.189,445965.789,250517.189,OX17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX17,,,,Cherwell,http://data.ordnancesurvey.co.uk/id/7000000000008504,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Claydon,_Oxfordshire",http://sws.geonames.org/2652908
osgb4000000074568254,http://data.ordnancesurvey.co.uk/id/osgb4000000074568254,Williamscot,,,,populatedPlace,Hamlet,448063.480,245534.050,5000,25000,447607.214,245126.003,448302.157,245989.955,OX17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX17,,,,Cherwell,http://data.ordnancesurvey.co.uk/id/7000000000008504,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074563688,http://data.ordnancesurvey.co.uk/id/osgb4000000074563688,Horley,,,,populatedPlace,Village,441810.410,243793.820,6000,250000,441439.507,243413.293,441939.507,244284.654,OX15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX15,,,,Cherwell,http://data.ordnancesurvey.co.uk/id/7000000000008504,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Oxfordshire,http://data.ordnancesurvey.co.uk/id/7000000000008328,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Horley,_Oxfordshire",http://sws.geonames.org/2646605
osgb4000000074572933,http://data.ordnancesurvey.co.uk/id/osgb4000000074572933,Everdon,,,,populatedPlace,Village,459413.860,257475.980,6000,250000,458941.947,257245.242,459912.176,257745.242,NN11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NN11,,,,Daventry,http://data.ordnancesurvey.co.uk/id/7000000000007451,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007371,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,East Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041423,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074563693,http://data.ordnancesurvey.co.uk/id/osgb4000000074563693,Avon Dassett,,,,populatedPlace,Village,440984.300,249962.370,6000,250000,440606.934,249678.530,441368.473,250550.520,CV47,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CV47,,,,Stratford-on-Avon,http://data.ordnancesurvey.co.uk/id/7000000000009943,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Warwickshire,http://data.ordnancesurvey.co.uk/id/7000000000010049,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Avon_Dassett,http://sws.geonames.org/2656738
osgb4000000074557302,http://data.ordnancesurvey.co.uk/id/osgb4000000074557302,Stoneton,,,,populatedPlace,Hamlet,446492.206,254625.094,5000,25000,445835.860,254369.731,446962.833,254980.702,CV47,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CV47,,,,Stratford-on-Avon,http://data.ordnancesurvey.co.uk/id/7000000000009943,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Warwickshire,http://data.ordnancesurvey.co.uk/id/7000000000010049,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074563379,http://data.ordnancesurvey.co.uk/id/osgb4000000074563379,Chipping Warden,,,,populatedPlace,Village,449798.000,248932.000,7000,250000,449390.027,248339.413,450330.879,249430.001,OX17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX17,,,,South Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007306,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007371,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,East Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041423,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Chipping_Warden,http://sws.geonames.org/2653136
osgb4000000074569147,http://data.ordnancesurvey.co.uk/id/osgb4000000074569147,Hinton,,,,populatedPlace,Village,453753.250,252522.830,8000,250000,453055.220,252142.894,454353.430,253378.460,NN11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NN11,,,,Daventry,http://data.ordnancesurvey.co.uk/id/7000000000007451,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007371,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,East Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041423,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Hinton,_Northamptonshire",
osgb4000000074567279,http://data.ordnancesurvey.co.uk/id/osgb4000000074567279,Overthorpe,,,,populatedPlace,Village,448206.000,240731.000,4000,250000,448008.146,240673.587,448633.600,241317.753,OX17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/OX17,,,,South Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007306,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007371,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,East Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041423,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Overthorpe,_Northamptonshire",
osgb4000000074545509,http://data.ordnancesurvey.co.uk/id/osgb4000000074545509,Plumpton,,,,populatedPlace,Hamlet,459887.000,248346.000,5000,25000,459625.947,248117.555,460125.947,248617.555,NN12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NN12,,,,South Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007306,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Northamptonshire,http://data.ordnancesurvey.co.uk/id/7000000000007371,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,East Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041423,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
