osgb4000000074568429,http://data.ordnancesurvey.co.uk/id/osgb4000000074568429,Flemings,,,,populatedPlace,Hamlet,628824.920,156825.320,5000,25000,628368.957,156577.563,629268.534,157077.563,CT13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT13,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074302470,http://data.ordnancesurvey.co.uk/id/osgb4000000074302470,Broomhill,,,,populatedPlace,Suburban Area,624568.970,158281.260,7000,25000,624332.315,157840.908,624979.841,158914.520,CT3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT3,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074568130,http://data.ordnancesurvey.co.uk/id/osgb4000000074568130,West Langdon,,,,populatedPlace,Hamlet,632194.400,146948.340,5000,25000,631654.853,146800.868,632668.212,147491.430,CT15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT15,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/West_Langdon,http://sws.geonames.org/2634371
osgb4000000074568433,http://data.ordnancesurvey.co.uk/id/osgb4000000074568433,Staple,,,,populatedPlace,Village,627254.660,156718.490,6000,250000,626626.998,156436.510,627525.660,157206.779,CT3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT3,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Staple,_Kent",http://sws.geonames.org/2637029
osgb4000000074566734,http://data.ordnancesurvey.co.uk/id/osgb4000000074566734,Lower Eythorne,,,,populatedPlace,Suburban Area,628084.000,149626.000,4000,25000,627787.210,149376.491,628398.400,150067.053,CT15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT15,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074568128,http://data.ordnancesurvey.co.uk/id/osgb4000000074568128,Ringwould,,,,populatedPlace,Village,635987.690,148201.230,7000,250000,635500.143,147613.725,636262.143,148647.719,CT14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT14,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ringwould,http://sws.geonames.org/2639332
osgb4000000074567051,http://data.ordnancesurvey.co.uk/id/osgb4000000074567051,Stone Cross,,,,populatedPlace,Suburban Area,632451.760,156764.520,5000,25000,632148.336,156638.782,632964.968,157264.303,CT13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT13,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074567056,http://data.ordnancesurvey.co.uk/id/osgb4000000074567056,Woodnesborough,,,,populatedPlace,Village,631078.500,157045.500,8000,250000,630535.396,156379.286,631726.840,157365.794,CT13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT13,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Woodnesborough,
osgb4000000074301243,http://data.ordnancesurvey.co.uk/id/osgb4000000074301243,Upper Walmer,,,,populatedPlace,Suburban Area,636746.000,150142.000,9000,25000,636122.942,149306.161,637393.349,150685.196,CT14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT14,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074564865,http://data.ordnancesurvey.co.uk/id/osgb4000000074564865,Durlock,,,,populatedPlace,Hamlet,627629.890,158026.660,5000,25000,627402.659,157733.837,627902.659,158233.837,CT3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CT3,,,,Dover,http://data.ordnancesurvey.co.uk/id/7000000000017977,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
