osgb4000000074579571,http://data.ordnancesurvey.co.uk/id/osgb4000000074579571,Crossways,,,,populatedPlace,Hamlet,356768.870,211420.750,5000,25000,356387.362,211133.913,357103.635,211680.886,GL16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL16,,,,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074320715,http://data.ordnancesurvey.co.uk/id/osgb4000000074320715,Llangovan,,,,populatedPlace,Hamlet,345602.150,205626.020,5000,25000,345439.618,205315.122,345939.618,205815.122,NP25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP25,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Llangovan,
osgb4000000074315333,http://data.ordnancesurvey.co.uk/id/osgb4000000074315333,Symonds Yat East,,,,populatedPlace,Hamlet,356232.580,216230.740,5000,25000,355997.938,215711.752,356497.938,216275.431,HR9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HR9,,,,,,,County of Herefordshire,http://data.ordnancesurvey.co.uk/id/7000000000038904,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Symonds_Yat,
osgb4000000074320665,http://data.ordnancesurvey.co.uk/id/osgb4000000074320665,Slough,,,,populatedPlace,Hamlet,340983.000,201784.000,5000,25000,340830.872,201417.088,341330.872,201917.088,NP15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP15,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074543436,http://data.ordnancesurvey.co.uk/id/osgb4000000074543436,Pen-clawdd,cym,Pen-y-clawdd,cym,populatedPlace,Other Settlement,345300.000,207769.000,15000,25000,344986.498,207496.533,345486.498,207996.533,NP25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP25,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2640384
osgb4000000074579344,http://data.ordnancesurvey.co.uk/id/osgb4000000074579344,Goodrich Cross,,,,populatedPlace,Village,356566.000,219065.000,3000,250000,356339.469,218762.513,356839.469,219262.513,HR9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HR9,,,,,,,County of Herefordshire,http://data.ordnancesurvey.co.uk/id/7000000000038904,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,West Midlands,http://data.ordnancesurvey.co.uk/id/7000000000041426,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074579691,http://data.ordnancesurvey.co.uk/id/osgb4000000074579691,The Narth,,,,populatedPlace,Village,352492.560,206616.770,6000,250000,351922.323,206172.813,352885.173,206879.041,NP25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP25,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/The_Narth,
osgb4000000074578985,http://data.ordnancesurvey.co.uk/id/osgb4000000074578985,Hudnalls,,,,populatedPlace,Other Settlement,353911.900,203726.000,15000,25000,353517.677,203404.255,354278.646,204049.721,GL15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL15,,,,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074579801,http://data.ordnancesurvey.co.uk/id/osgb4000000074579801,Pen-twyn,,,,populatedPlace,Village,352096.900,209112.190,6000,250000,351734.245,208703.349,352353.004,209572.580,NP25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP25,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074578865,http://data.ordnancesurvey.co.uk/id/osgb4000000074578865,Triangle,,,,populatedPlace,Village,354641.800,201770.670,6000,250000,354119.401,201285.852,354969.945,201981.513,NP16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP16,,,,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
