osgb4000000074317526,http://data.ordnancesurvey.co.uk/id/osgb4000000074317526,Argos Hill,,,,populatedPlace,Village,557048.000,128474.000,7000,250000,556834.502,128079.997,557522.420,129202.375,TN6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN6,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543702,http://data.ordnancesurvey.co.uk/id/osgb4000000074543702,Alderbrook,,,,populatedPlace,Suburban Area,552151.000,129088.000,4000,25000,551810.349,128763.811,552454.008,129395.960,TN6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN6,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074568620,http://data.ordnancesurvey.co.uk/id/osgb4000000074568620,Forest Row,,,,populatedPlace,Village,542598.380,135036.690,19000,250000,541502.308,133544.053,544353.466,136032.730,RH18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/RH18,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Forest_Row,http://sws.geonames.org/2649210
osgb4000000074572780,http://data.ordnancesurvey.co.uk/id/osgb4000000074572780,Fairwarp,,,,populatedPlace,Village,546995.300,126609.510,7000,250000,546532.191,126231.516,547614.338,126980.292,TN22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN22,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Fairwarp,
osgb4000000074573113,http://data.ordnancesurvey.co.uk/id/osgb4000000074573113,Shortbridge,,,,populatedPlace,Hamlet,545103.820,121241.990,5000,25000,544824.600,121156.972,545324.600,121656.972,TN22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN22,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074543705,http://data.ordnancesurvey.co.uk/id/osgb4000000074543705,Ashurst,,,,populatedPlace,Village,551221.000,139021.000,4000,250000,550644.670,138648.582,551292.905,139204.202,TN3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN3,,,,Tunbridge Wells,http://data.ordnancesurvey.co.uk/id/7000000000018650,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Ashurst,_Kent",
osgb4000000074545622,http://data.ordnancesurvey.co.uk/id/osgb4000000074545622,Potter's Green,,,,populatedPlace,Hamlet,550340.000,123039.000,5000,25000,550112.042,122793.284,550612.042,123293.284,TN22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN22,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074573123,http://data.ordnancesurvey.co.uk/id/osgb4000000074573123,Danehill,,,,populatedPlace,Village,540435.000,127056.000,8000,250000,540004.378,126811.360,540938.362,127994.051,RH17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/RH17,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Danehill,_East_Sussex",http://sws.geonames.org/8630036
osgb4000000074573125,http://data.ordnancesurvey.co.uk/id/osgb4000000074573125,Chelwood Common,,,,populatedPlace,Village,541382.000,128891.000,7000,250000,540906.610,128353.878,541957.006,129266.697,RH17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/RH17,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074569311,http://data.ordnancesurvey.co.uk/id/osgb4000000074569311,Fletching,,,,populatedPlace,Village,542895.030,123580.990,4000,250000,542684.880,123218.308,543210.000,123865.003,TN22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN22,,,,Wealden,http://data.ordnancesurvey.co.uk/id/7000000000002678,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,East Sussex,http://data.ordnancesurvey.co.uk/id/7000000000002625,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Fletching,_East_Sussex",http://sws.geonames.org/2649306
