osgb4000000074343181,http://data.ordnancesurvey.co.uk/id/osgb4000000074343181,Limekilns,,,,populatedPlace,Village,307748.380,683327.230,9000,250000,307187.953,682857.903,308610.292,683599.391,KY11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY11,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2644495
osgb4000000074557946,http://data.ordnancesurvey.co.uk/id/osgb4000000074557946,Bo'ness,,,,populatedPlace,Town,300017.070,681677.960,32000,2000000,297282.344,679867.259,302270.928,681955.292,EH51,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH51,,,,,,,Falkirk,http://data.ordnancesurvey.co.uk/id/7000000000030504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Bo'ness,http://sws.geonames.org/2655215
osgb4000000074558326,http://data.ordnancesurvey.co.uk/id/osgb4000000074558326,Pitcorthie,,,,populatedPlace,Suburban Area,311950.000,685936.000,12000,25000,310172.912,685602.338,312000.455,686287.052,KY11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY11,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074559453,http://data.ordnancesurvey.co.uk/id/osgb4000000074559453,Kingseat,,,,populatedPlace,Village,312544.000,690347.000,5000,250000,312144.248,690020.733,312959.034,690774.927,KY12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY12,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074556825,http://data.ordnancesurvey.co.uk/id/osgb4000000074556825,Wester Aberdour,,,,populatedPlace,Suburban Area,318630.000,685036.000,4000,25000,318386.518,684753.701,318916.857,685357.658,KY3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY3,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074558703,http://data.ordnancesurvey.co.uk/id/osgb4000000074558703,Grangepans,,,,populatedPlace,Suburban Area,300968.000,681381.000,6000,25000,300529.967,681139.925,301427.565,681820.160,EH51,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH51,,,,,,,Falkirk,http://data.ordnancesurvey.co.uk/id/7000000000030504,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074557193,http://data.ordnancesurvey.co.uk/id/osgb4000000074557193,Dalgety Bay,,,,populatedPlace,Other Settlement,315533.000,683662.000,17000,60000,314307.612,682239.950,316993.177,684646.341,KY11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY11,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Dalgety_Bay,
osgb4000000074555326,http://data.ordnancesurvey.co.uk/id/osgb4000000074555326,Townhill,,,,populatedPlace,Suburban Area,310552.000,689464.000,7000,25000,310227.107,689017.730,311234.604,689962.949,KY12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY12,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2635587
osgb4000000074335423,http://data.ordnancesurvey.co.uk/id/osgb4000000074335423,Hill End,,,,populatedPlace,Other Settlement,303549.000,695446.000,15000,25000,303331.584,695209.356,303831.584,695709.356,KY12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY12,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074559080,http://data.ordnancesurvey.co.uk/id/osgb4000000074559080,Torryburn,,,,populatedPlace,Village,302429.000,686111.000,6000,250000,301982.781,685714.815,302940.147,686307.313,KY12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY12,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2635629
osgb4000000074310877,http://data.ordnancesurvey.co.uk/id/osgb4000000074310877,H M Naval Base,,,,populatedPlace,Suburban Area,309646.600,683278.200,10000,25000,309011.480,681936.827,310482.349,683299.477,KY11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KY11,,,,,,,Fife,http://data.ordnancesurvey.co.uk/id/7000000000030419,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
