osgb4000000074554836,http://data.ordnancesurvey.co.uk/id/osgb4000000074554836,Lotts,,,,populatedPlace,Suburban Area,266935.000,962865.000,2000,25000,266750.775,962609.274,267250.775,963109.274,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074546377,http://data.ordnancesurvey.co.uk/id/osgb4000000074546377,Crask,,,,populatedPlace,Hamlet,272049.260,962591.980,5000,25000,271510.493,962469.205,272285.422,963040.332,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Crask,
osgb4000000074555196,http://data.ordnancesurvey.co.uk/id/osgb4000000074555196,Skerray,,,,populatedPlace,Village,265572.270,962996.170,26000,250000,264062.441,961411.768,268069.029,963734.283,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Skerray,
osgb4000000074310939,http://data.ordnancesurvey.co.uk/id/osgb4000000074310939,Clashclevan,,,,populatedPlace,Suburban Area,265979.630,962881.600,2000,25000,265676.744,962679.274,266176.744,963179.274,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554835,http://data.ordnancesurvey.co.uk/id/osgb4000000074554835,Achtoty,,,,populatedPlace,Suburban Area,267417.950,962306.840,7000,25000,266984.754,962085.395,268069.029,962769.079,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554833,http://data.ordnancesurvey.co.uk/id/osgb4000000074554833,Swordly,,,,populatedPlace,Hamlet,273361.290,963024.560,5000,25000,273144.791,962761.150,273644.791,963261.150,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Swordly,
osgb4000000074560043,http://data.ordnancesurvey.co.uk/id/osgb4000000074560043,Modsary,,,,populatedPlace,Suburban Area,265061.930,962203.650,3000,25000,264812.830,961708.363,265312.830,962221.126,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074546378,http://data.ordnancesurvey.co.uk/id/osgb4000000074546378,Farr,,,,populatedPlace,Other Settlement,272036.000,963138.000,15000,25000,271449.950,962681.934,272607.160,963649.038,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Farr,_Sutherland",
osgb4000000074560040,http://data.ordnancesurvey.co.uk/id/osgb4000000074560040,Invernaver,,,,populatedPlace,Other Settlement,270710.000,960246.000,15000,25000,270626.482,959763.508,271129.192,960367.877,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Invernaver,http://sws.geonames.org/2646090
osgb4000000074541149,http://data.ordnancesurvey.co.uk/id/osgb4000000074541149,Torrisdale,,,,populatedPlace,Suburban Area,267926.000,961569.000,5000,25000,267294.859,961411.768,268008.709,962155.775,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Torrisdale,_Sutherland",
osgb4000000074554838,http://data.ordnancesurvey.co.uk/id/osgb4000000074554838,Clashaidy,,,,populatedPlace,Suburban Area,266400.770,963546.380,3000,25000,266152.554,963305.819,266652.554,963805.819,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554834,http://data.ordnancesurvey.co.uk/id/osgb4000000074554834,Kirtomy,,,,populatedPlace,Hamlet,274285.000,963547.000,5000,25000,274100.209,963097.585,274703.459,964218.635,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645185
osgb4000000074543380,http://data.ordnancesurvey.co.uk/id/osgb4000000074543380,Am Blàran Odhar,gla,Bettyhill,eng,populatedPlace,Village,270714.850,961934.050,13000,250000,269717.250,961157.131,271717.362,962544.614,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Bettyhill,http://sws.geonames.org/2655790
osgb4000000074560041,http://data.ordnancesurvey.co.uk/id/osgb4000000074560041,Clachan,,,,populatedPlace,Other Settlement,271685.800,962075.050,15000,25000,271377.542,961825.833,271991.790,962325.833,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554837,http://data.ordnancesurvey.co.uk/id/osgb4000000074554837,Achnabat,,,,populatedPlace,Suburban Area,266227.470,962700.520,2000,25000,266034.415,962416.024,266534.415,962916.024,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074546376,http://data.ordnancesurvey.co.uk/id/osgb4000000074546376,Achina,,,,populatedPlace,Hamlet,270737.720,961003.710,5000,25000,270532.326,960523.722,271032.326,961167.188,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555197,http://data.ordnancesurvey.co.uk/id/osgb4000000074555197,Strathan Skerray,,,,populatedPlace,Other Settlement,264129.930,962967.220,15000,25000,263993.416,962608.216,264493.416,963236.596,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555198,http://data.ordnancesurvey.co.uk/id/osgb4000000074555198,Lamigo,,,,populatedPlace,Suburban Area,265349.850,963142.920,5000,25000,264861.750,963019.272,265565.540,963519.272,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074541429,http://data.ordnancesurvey.co.uk/id/osgb4000000074541429,Tubeg,,,,populatedPlace,Suburban Area,265975.980,963497.460,2000,25000,265730.275,963268.115,266230.275,963768.115,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074559684,http://data.ordnancesurvey.co.uk/id/osgb4000000074559684,Armadale,,,,populatedPlace,Village,278604.000,964664.000,9000,250000,278353.127,963620.526,279231.045,964977.727,KW14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW14,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Armadale,_Sutherland",http://sws.geonames.org/2657066
KW147SU,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147SU,KW14 7SU,,,,other,Postcode,270665.800,961948.300,3500,18000,,,,,,,Am Blàran Odhar / Bettyhill,http://data.ordnancesurvey.co.uk/id/4000000074543380,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147TJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147TJ,KW14 7TJ,,,,other,Postcode,265479.869,963127.638,3500,18000,,,,,,,Skerray,http://data.ordnancesurvey.co.uk/id/4000000074555196,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147TH,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147TH,KW14 7TH,,,,other,Postcode,267299.624,961351.698,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147TB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147TB,KW14 7TB,,,,other,Postcode,274467.075,963586.029,3500,18000,,,,,,,Kirtomy,http://data.ordnancesurvey.co.uk/id/4000000074554834,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147SR,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147SR,KW14 7SR,,,,other,Postcode,271274.733,961594.275,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147ST,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147ST,KW14 7ST,,,,other,Postcode,270745.100,961924.600,3500,18000,,,,,,,Am Blàran Odhar / Bettyhill,http://data.ordnancesurvey.co.uk/id/4000000074543380,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147SA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147SA,KW14 7SA,,,,other,Postcode,278882.725,964435.582,3500,18000,,,,,,,Armadale,http://data.ordnancesurvey.co.uk/id/4000000074559684,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147TA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147TA,KW14 7TA,,,,other,Postcode,272432.924,962976.743,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147SG,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147SG,KW14 7SG,,,,other,Postcode,270763.035,960416.152,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147SS,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147SS,KW14 7SS,,,,other,Postcode,270706.636,962169.169,3500,18000,,,,,,,Am Blàran Odhar / Bettyhill,http://data.ordnancesurvey.co.uk/id/4000000074543380,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147SZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147SZ,KW14 7SZ,,,,other,Postcode,272067.523,962422.600,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW147SY,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW147SY,KW14 7SY,,,,other,Postcode,270705.900,962310.700,3500,18000,,,,,,,Am Blàran Odhar / Bettyhill,http://data.ordnancesurvey.co.uk/id/4000000074543380,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV274XT,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV274XT,IV27 4XT,,,,other,Postcode,261700.500,961042.100,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
