osgb4000000074571754,http://data.ordnancesurvey.co.uk/id/osgb4000000074571754,Burton Fleming,,,,populatedPlace,Village,508190.000,472172.000,7000,250000,507745.453,471654.819,508720.711,472705.479,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Burton_Fleming,
osgb4000000074570319,http://data.ordnancesurvey.co.uk/id/osgb4000000074570319,Wilsthorpe,,,,populatedPlace,Village,516850.000,464313.150,10000,250000,516400.137,463580.711,517304.513,465122.399,YO15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO15,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Wilsthorpe,_East_Riding_of_Yorkshire",
osgb4000000074571402,http://data.ordnancesurvey.co.uk/id/osgb4000000074571402,Rudston,,,,populatedPlace,Village,509637.690,467377.400,17000,250000,509092.300,466833.280,511709.826,468161.010,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Rudston,http://sws.geonames.org/2638986
osgb4000000074570694,http://data.ordnancesurvey.co.uk/id/osgb4000000074570694,Old Town,,,,populatedPlace,Suburban Area,517525.000,467868.000,5000,25000,517015.160,467653.888,517746.258,468153.888,YO16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO16,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074332086,http://data.ordnancesurvey.co.uk/id/osgb4000000074332086,Reighton Sands,,,,populatedPlace,Other Settlement,513908.000,476253.000,15000,25000,513705.914,475685.006,514486.491,476660.267,YO14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO14,,,,Scarborough,http://data.ordnancesurvey.co.uk/id/7000000000021355,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571757,http://data.ordnancesurvey.co.uk/id/osgb4000000074571757,Foxholes,,,,populatedPlace,Village,501247.000,472760.000,7000,250000,500904.204,472283.200,501471.802,473303.707,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,Ryedale,http://data.ordnancesurvey.co.uk/id/7000000000021291,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Foxholes,_North_Yorkshire",http://sws.geonames.org/2649118
osgb4000000074570315,http://data.ordnancesurvey.co.uk/id/osgb4000000074570315,Ruston Parva,,,,populatedPlace,Village,506612.000,461689.000,7000,250000,506130.319,461341.022,507143.951,462093.656,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ruston_Parva,http://sws.geonames.org/2638929
osgb4000000074334021,http://data.ordnancesurvey.co.uk/id/osgb4000000074334021,Pockthorpe,,,,populatedPlace,Hamlet,504286.000,463222.000,5000,25000,503842.068,463030.272,504376.199,463530.272,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571401,http://data.ordnancesurvey.co.uk/id/osgb4000000074571401,Low Caythorpe,,,,populatedPlace,Other Settlement,511880.500,467906.860,15000,25000,511740.176,467588.557,512514.058,468088.557,YO25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO25,,,,,,,East Riding of Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000025635,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571403,http://data.ordnancesurvey.co.uk/id/osgb4000000074571403,Speeton,,,,populatedPlace,Village,514897.000,474664.000,4000,250000,514667.470,474453.368,515305.910,474976.189,YO14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/YO14,,,,Scarborough,http://data.ordnancesurvey.co.uk/id/7000000000021355,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Speeton,http://sws.geonames.org/2637244
