osgb4000000074570733,http://data.ordnancesurvey.co.uk/id/osgb4000000074570733,Rhewl,,,,populatedPlace,Hamlet,306378.000,362400.000,5000,25000,305975.426,362198.994,306604.722,362698.994,LL16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL16,,,,,,,Sir Ddinbych - Denbighshire,http://data.ordnancesurvey.co.uk/id/7000000000025487,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074570732,http://data.ordnancesurvey.co.uk/id/osgb4000000074570732,Groes,,,,populatedPlace,Village,300672.080,364720.180,7000,250000,300089.648,364205.157,301233.732,365126.913,LL16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL16,,,,,,,Conwy - Conwy,http://data.ordnancesurvey.co.uk/id/7000000000025493,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074568639,http://data.ordnancesurvey.co.uk/id/osgb4000000074568639,Nant Alyn,,,,populatedPlace,Hamlet,319678.270,366549.270,5000,25000,319380.393,365970.611,319880.393,366573.549,CH7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CH7,,,,,,,Sir y Fflint - Flintshire,http://data.ordnancesurvey.co.uk/id/7000000000025776,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074550052,http://data.ordnancesurvey.co.uk/id/osgb4000000074550052,Pant-pastynog,,,,populatedPlace,Hamlet,304719.100,361810.570,5000,25000,304458.943,361658.469,304958.943,362158.469,LL16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL16,,,,,,,Sir Ddinbych - Denbighshire,http://data.ordnancesurvey.co.uk/id/7000000000025487,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074571095,http://data.ordnancesurvey.co.uk/id/osgb4000000074571095,Graig,,,,populatedPlace,Hamlet,308313.400,372202.150,5000,25000,308235.916,371725.704,308966.602,372474.410,LL17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL17,,,,,,,Sir Ddinbych - Denbighshire,http://data.ordnancesurvey.co.uk/id/7000000000025487,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074570365,http://data.ordnancesurvey.co.uk/id/osgb4000000074570365,Llanrhaeadr,,,,populatedPlace,Village,308128.000,363477.000,7000,250000,307488.304,363129.954,308600.760,364167.897,LL16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL16,,,,,,,Sir Ddinbych - Denbighshire,http://data.ordnancesurvey.co.uk/id/7000000000025487,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2643967
osgb4000000074570359,http://data.ordnancesurvey.co.uk/id/osgb4000000074570359,Babell,,,,populatedPlace,Village,315486.000,374060.000,10000,250000,315063.231,373398.665,315973.791,374932.986,CH8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CH8,,,,,,,Sir y Fflint - Flintshire,http://data.ordnancesurvey.co.uk/id/7000000000025776,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074551275,http://data.ordnancesurvey.co.uk/id/osgb4000000074551275,Lloc,,,,populatedPlace,Village,314038.980,376730.360,9000,250000,313358.903,376274.452,314787.442,377174.084,CH8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CH8,,,,,,,Sir y Fflint - Flintshire,http://data.ordnancesurvey.co.uk/id/7000000000025776,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074303863,http://data.ordnancesurvey.co.uk/id/osgb4000000074303863,Myddleton Park,,,,populatedPlace,Suburban Area,306799.120,366079.880,6000,25000,306170.083,365598.628,307084.073,366270.186,LL16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL16,,,,,,,Sir Ddinbych - Denbighshire,http://data.ordnancesurvey.co.uk/id/7000000000025487,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074548679,http://data.ordnancesurvey.co.uk/id/osgb4000000074548679,Cwm,,,,populatedPlace,Village,306296.000,377390.000,8000,250000,305967.477,377085.123,307215.969,377585.123,LL18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL18,,,,,,,Sir Ddinbych - Denbighshire,http://data.ordnancesurvey.co.uk/id/7000000000025487,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2651658
