osgb4000000074311153,http://data.ordnancesurvey.co.uk/id/osgb4000000074311153,Maypole,,,,populatedPlace,Hamlet,92013.000,11532.000,5000,25000,91810.646,11388.228,92310.646,11888.228,TR21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR21,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557421,http://data.ordnancesurvey.co.uk/id/osgb4000000074557421,Middle Town,,,,populatedPlace,Hamlet,92095.360,16151.180,5000,25000,91787.029,15869.491,92287.029,16369.491,TR25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR25,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557419,http://data.ordnancesurvey.co.uk/id/osgb4000000074557419,New Grimsby,,,,populatedPlace,Village,89014.000,15366.000,7000,250000,88803.987,14819.077,89390.030,15948.504,TR24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR24,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074555187,http://data.ordnancesurvey.co.uk/id/osgb4000000074555187,Old Town,,,,populatedPlace,Village,91517.890,10329.940,4000,250000,91196.273,10034.537,91696.273,10638.764,TR21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR21,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074555189,http://data.ordnancesurvey.co.uk/id/osgb4000000074555189,Hugh Town,,,,populatedPlace,Town,90272.000,10535.000,8000,2000000,89848.464,10249.016,91097.681,10907.677,TR21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR21,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Hugh_Town,http://sws.geonames.org/2646452
osgb4000000074555186,http://data.ordnancesurvey.co.uk/id/osgb4000000074555186,St Agnes,,,,populatedPlace,Village,87951.900,8138.350,6000,250000,87522.845,7978.194,88453.952,8478.194,TR22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR22,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/St_Agnes,_Isles_of_Scilly",
osgb4000000074557420,http://data.ordnancesurvey.co.uk/id/osgb4000000074557420,The Town,,,,populatedPlace,Village,87888.980,14980.340,5000,250000,87489.741,14608.878,88197.811,15397.312,TR23,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR23,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557418,http://data.ordnancesurvey.co.uk/id/osgb4000000074557418,Higher Town,,,,populatedPlace,Village,92972.000,15514.000,4000,250000,92695.195,15307.996,93279.530,15807.996,TR25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR25,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557422,http://data.ordnancesurvey.co.uk/id/osgb4000000074557422,Lower Town,,,,populatedPlace,Hamlet,91598.080,16163.730,5000,25000,91433.643,15919.436,91961.846,16419.436,TR25,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR25,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Lower_Town,_Isles_of_Scilly",
osgb4000000074555188,http://data.ordnancesurvey.co.uk/id/osgb4000000074555188,Porthloo,,,,populatedPlace,Hamlet,90940.410,11591.300,5000,25000,90682.417,10970.999,91182.417,11794.083,TR21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR21,,,,,,,Isles of Scilly,http://data.ordnancesurvey.co.uk/id/7000000000043972,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Porthloo,
