osgb4000000074579025,http://data.ordnancesurvey.co.uk/id/osgb4000000074579025,Birkdale,,,,populatedPlace,Suburban Area,333006.000,415208.000,25000,32000,331464.925,412367.860,334805.725,417215.063,PR8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR8,,,,Sefton,http://data.ordnancesurvey.co.uk/id/7000000000005960,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,,,,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Birkdale,
osgb4000000074578315,http://data.ordnancesurvey.co.uk/id/osgb4000000074578315,Haskayne,,,,populatedPlace,Village,335639.630,407987.120,7000,250000,335574.461,407309.138,336682.870,408269.503,L39,http://data.ordnancesurvey.co.uk/id/postcodedistrict/L39,,,,West Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000004912,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000005156,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Haskayne,
osgb4000000074579026,http://data.ordnancesurvey.co.uk/id/osgb4000000074579026,Churchtown,,,,populatedPlace,Suburban Area,336492.000,418573.000,15000,25000,335415.101,417529.603,337568.290,419760.624,PR9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR9,,,,Sefton,http://data.ordnancesurvey.co.uk/id/7000000000005960,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,,,,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Churchtown,_Merseyside",http://sws.geonames.org/6693123
osgb4000000074579023,http://data.ordnancesurvey.co.uk/id/osgb4000000074579023,Blowick,,,,populatedPlace,Suburban Area,335991.000,416770.000,10000,25000,335292.027,416039.879,336837.572,417377.876,PR9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR9,,,,Sefton,http://data.ordnancesurvey.co.uk/id/7000000000005960,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,,,,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Blowick,
osgb4000000074578910,http://data.ordnancesurvey.co.uk/id/osgb4000000074578910,Pool Hey,,,,populatedPlace,Suburban Area,336503.450,415148.770,4000,25000,336241.215,414820.108,336830.844,415389.055,PR8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR8,,,,West Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000004912,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000005156,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074550902,http://data.ordnancesurvey.co.uk/id/osgb4000000074550902,Bangor's Green,,,,populatedPlace,Hamlet,337927.590,409196.510,5000,25000,337704.688,408767.811,338513.743,409520.885,L39,http://data.ordnancesurvey.co.uk/id/postcodedistrict/L39,,,,West Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000004912,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000005156,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074578316,http://data.ordnancesurvey.co.uk/id/osgb4000000074578316,Barton,,,,populatedPlace,Village,336151.000,408807.000,4000,250000,335796.080,408543.745,336417.313,409099.826,L39,http://data.ordnancesurvey.co.uk/id/postcodedistrict/L39,,,,West Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000004912,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000005156,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2656218
osgb4000000074579606,http://data.ordnancesurvey.co.uk/id/osgb4000000074579606,Aughton,,,,populatedPlace,Village,339233.230,405208.210,10000,250000,338382.960,404460.734,339719.460,406067.964,L39,http://data.ordnancesurvey.co.uk/id/postcodedistrict/L39,,,,West Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000004912,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Lancashire,http://data.ordnancesurvey.co.uk/id/7000000000005156,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Aughton,_Lancashire",http://sws.geonames.org/2656786
osgb4000000074579968,http://data.ordnancesurvey.co.uk/id/osgb4000000074579968,Thornton,,,,populatedPlace,Suburban Area,333713.000,401013.000,9000,25000,333111.670,400230.694,334456.711,401554.146,L23,http://data.ordnancesurvey.co.uk/id/postcodedistrict/L23,,,,Sefton,http://data.ordnancesurvey.co.uk/id/7000000000005960,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,,,,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Thornton,_Merseyside",http://sws.geonames.org/2635974
osgb4000000074579137,http://data.ordnancesurvey.co.uk/id/osgb4000000074579137,Marshside,,,,populatedPlace,Suburban Area,335861.000,419621.000,14000,25000,334668.172,418570.965,336845.594,420522.896,PR9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR9,,,,Sefton,http://data.ordnancesurvey.co.uk/id/7000000000005960,http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrict,,,,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Marshside,_Merseyside",
