osgb4000000074565977,http://data.ordnancesurvey.co.uk/id/osgb4000000074565977,Hangersley,,,,populatedPlace,Village,417318.360,106142.350,7000,250000,416744.087,105923.609,417771.025,106777.005,BH24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH24,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Hangersley,
osgb4000000074567974,http://data.ordnancesurvey.co.uk/id/osgb4000000074567974,Monkton Up Wimborne,,,,populatedPlace,Hamlet,401315.000,113674.000,5000,25000,401065.814,113368.371,402026.776,113868.371,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074564710,http://data.ordnancesurvey.co.uk/id/osgb4000000074564710,Foulford,,,,populatedPlace,Hamlet,418019.470,105522.140,5000,25000,417907.687,104958.545,418482.838,105759.096,BH24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH24,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074564391,http://data.ordnancesurvey.co.uk/id/osgb4000000074564391,Kent,,,,populatedPlace,Hamlet,413940.430,110375.370,5000,25000,413668.517,110115.388,414168.517,110615.388,BH24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH24,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074563731,http://data.ordnancesurvey.co.uk/id/osgb4000000074563731,Ebblake,,,,populatedPlace,Suburban Area,410526.270,108012.720,5000,25000,410082.564,107389.379,410800.807,108216.453,BH31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH31,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074567652,http://data.ordnancesurvey.co.uk/id/osgb4000000074567652,Horton Heath,,,,populatedPlace,Hamlet,405885.230,106414.890,5000,25000,405407.952,106241.988,406461.514,106946.706,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074565029,http://data.ordnancesurvey.co.uk/id/osgb4000000074565029,Kingston,,,,populatedPlace,Other Settlement,414889.750,102111.000,15000,25000,414077.856,101558.918,415335.030,102866.784,BH24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH24,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074564389,http://data.ordnancesurvey.co.uk/id/osgb4000000074564389,Upper Kingston,,,,populatedPlace,Hamlet,416373.170,103571.150,5000,25000,415989.638,103190.031,416489.638,103690.208,BH24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH24,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074567324,http://data.ordnancesurvey.co.uk/id/osgb4000000074567324,White Moor,,,,populatedPlace,Hamlet,404092.000,103254.000,5000,25000,403761.084,103000.916,404302.240,103714.651,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074565341,http://data.ordnancesurvey.co.uk/id/osgb4000000074565341,Cripplestyle,,,,populatedPlace,Village,408922.000,112363.000,6000,250000,408455.104,112097.842,409454.175,112745.536,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Cripplestyle,
osgb4000000074567319,http://data.ordnancesurvey.co.uk/id/osgb4000000074567319,Buddle,,,,populatedPlace,Hamlet,416339.230,111650.140,5000,25000,416070.394,111434.830,416570.394,111934.830,SP6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SP6,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074567650,http://data.ordnancesurvey.co.uk/id/osgb4000000074567650,Lodge Copse Estate,,,,populatedPlace,Village,403166.000,104454.000,7000,250000,402649.526,104276.280,403655.786,104820.365,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074566658,http://data.ordnancesurvey.co.uk/id/osgb4000000074566658,Hale,,,,populatedPlace,Village,418427.090,118532.680,8000,250000,418368.529,118016.897,419671.998,119155.661,SP6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SP6,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Hale,_Hampshire",
osgb4000000074566314,http://data.ordnancesurvey.co.uk/id/osgb4000000074566314,Woodlands,,,,populatedPlace,Village,404768.000,109182.000,11000,250000,404223.739,108772.473,405968.435,109477.902,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Woodlands,_Dorset",
osgb4000000074566980,http://data.ordnancesurvey.co.uk/id/osgb4000000074566980,Horton,,,,populatedPlace,Village,402956.000,107543.000,4000,250000,402793.188,107188.337,403459.191,107718.425,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Horton,_Dorset",http://sws.geonames.org/2646549
osgb4000000074566656,http://data.ordnancesurvey.co.uk/id/osgb4000000074566656,North Charford,,,,populatedPlace,Village,419656.710,119342.660,4000,250000,419480.683,119147.204,419980.683,119732.996,SP6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SP6,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074566302,http://data.ordnancesurvey.co.uk/id/osgb4000000074566302,Blashford,,,,populatedPlace,Village,415275.150,106721.190,9000,250000,414746.754,106366.382,415919.391,107724.234,BH24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH24,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Blashford,
osgb4000000074566981,http://data.ordnancesurvey.co.uk/id/osgb4000000074566981,Sutton Holms,,,,populatedPlace,Hamlet,406188.000,109842.000,5000,25000,405467.399,109771.487,406246.211,110399.428,BH21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH21,,,,East Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014422,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Dorset,http://data.ordnancesurvey.co.uk/id/7000000000014362,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074565336,http://data.ordnancesurvey.co.uk/id/osgb4000000074565336,Ringwood,,,,populatedPlace,Town,414804.190,105189.710,24000,2000000,414007.040,103356.154,417283.561,107024.044,BH24,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BH24,,,,New Forest,http://data.ordnancesurvey.co.uk/id/7000000000017733,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hampshire,http://data.ordnancesurvey.co.uk/id/7000000000017765,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ringwood,http://sws.geonames.org/2639334
