osgb4000000074541868,http://data.ordnancesurvey.co.uk/id/osgb4000000074541868,Ampney St Mary,eng,Ashbrook,eng,populatedPlace,Village,408659.000,202086.000,4000,250000,408403.746,201883.261,409001.710,202417.718,GL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL7,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ampney_St_Mary,
osgb4000000074563683,http://data.ordnancesurvey.co.uk/id/osgb4000000074563683,Withington,,,,populatedPlace,Village,403090.220,215565.290,7000,250000,402832.517,215162.940,403919.644,215959.941,GL54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL54,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2633740
osgb4000000074565621,http://data.ordnancesurvey.co.uk/id/osgb4000000074565621,Kings Hill,,,,populatedPlace,Suburban Area,403587.860,201366.980,2000,25000,403362.565,201150.354,403862.565,201650.354,GL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL7,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074564981,http://data.ordnancesurvey.co.uk/id/osgb4000000074564981,Hatherop,,,,populatedPlace,Village,415744.160,205177.470,6000,250000,415022.559,204775.293,415984.898,205555.780,GL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL7,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Hatherop,http://sws.geonames.org/2647339
osgb4000000074564342,http://data.ordnancesurvey.co.uk/id/osgb4000000074564342,Southrop,,,,populatedPlace,Village,419820.460,203345.470,8000,250000,419096.015,202916.995,420349.421,203833.672,GL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL7,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2637335
osgb4000000074564980,http://data.ordnancesurvey.co.uk/id/osgb4000000074564980,Quenington,,,,populatedPlace,Village,414511.260,204229.220,7000,250000,413949.077,203795.273,415080.002,204608.591,GL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL7,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2639778
osgb4000000074564663,http://data.ordnancesurvey.co.uk/id/osgb4000000074564663,Eastleach Turville,,,,populatedPlace,Village,419916.189,205215.444,7000,250000,419408.925,204921.224,420472.078,205517.999,GL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL7,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2650398
osgb4000000074564344,http://data.ordnancesurvey.co.uk/id/osgb4000000074564344,Upper Dowdeswell,,,,populatedPlace,Hamlet,400832.000,219465.000,5000,25000,400393.149,219058.133,400899.998,219558.133,GL54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL54,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074565287,http://data.ordnancesurvey.co.uk/id/osgb4000000074565287,Aldsworth,,,,populatedPlace,Village,415485.000,210099.000,7000,250000,415149.277,209584.296,416018.109,210720.661,GL54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL54,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Aldsworth,http://sws.geonames.org/2657526
osgb4000000074566262,http://data.ordnancesurvey.co.uk/id/osgb4000000074566262,Perrott's Brook,,,,populatedPlace,Village,401993.910,205723.170,9000,250000,401514.626,205150.376,402201.580,206487.613,GL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/GL7,,,,Cotswold,http://data.ordnancesurvey.co.uk/id/7000000000020224,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
