osgb4000000074569135,http://data.ordnancesurvey.co.uk/id/osgb4000000074569135,Old Passage,,,,populatedPlace,Hamlet,356576.340,188997.200,5000,25000,356297.210,188731.684,357086.329,189231.684,BS35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS35,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074570824,http://data.ordnancesurvey.co.uk/id/osgb4000000074570824,Awkley,,,,populatedPlace,Hamlet,359416.000,185775.000,5000,25000,358997.567,185518.114,359716.437,186018.114,BS32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS32,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571511,http://data.ordnancesurvey.co.uk/id/osgb4000000074571511,Old Bishton,,,,populatedPlace,Hamlet,354637.400,195307.590,5000,25000,354270.965,195028.421,354770.965,195528.421,NP16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP16,,,,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074569804,http://data.ordnancesurvey.co.uk/id/osgb4000000074569804,Portskewett,,,,populatedPlace,Village,349942.110,188160.700,11000,250000,349236.338,187806.450,350865.315,188612.609,NP26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP26,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Portskewett,http://sws.geonames.org/2639999
osgb4000000074571844,http://data.ordnancesurvey.co.uk/id/osgb4000000074571844,Pilning,,,,populatedPlace,Village,355566.100,185141.630,12000,250000,355085.714,184382.590,356776.933,186162.801,BS35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS35,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Pilning,http://sws.geonames.org/2640288
osgb4000000074557890,http://data.ordnancesurvey.co.uk/id/osgb4000000074557890,Wilcrick,,,,populatedPlace,Hamlet,340995.870,188178.230,5000,25000,340691.831,187819.155,341191.831,188319.155,NP26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP26,,,,,,,Casnewydd - Newport,http://data.ordnancesurvey.co.uk/id/7000000000044426,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Wilcrick,
osgb4000000074557151,http://data.ordnancesurvey.co.uk/id/osgb4000000074557151,Caldicot,eng,Cil-y-coed,cym,populatedPlace,Town,348100.000,188371.000,16000,2000000,346886.850,187461.029,349379.546,189467.145,NP26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP26,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,"http://dbpedia.org/resource/Caldicot,_Monmouthshire",http://sws.geonames.org/2654014
osgb4000000074558646,http://data.ordnancesurvey.co.uk/id/osgb4000000074558646,Creigau,,,,populatedPlace,Other Settlement,348527.000,199506.000,15000,25000,348226.350,199219.291,348726.350,199719.291,NP16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP16,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074571856,http://data.ordnancesurvey.co.uk/id/osgb4000000074571856,St Arvans,,,,populatedPlace,Village,351662.010,196769.530,7000,250000,351246.690,196202.127,352029.262,197334.633,NP16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP16,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/St._Arvans,
osgb4000000074571845,http://data.ordnancesurvey.co.uk/id/osgb4000000074571845,Severn Beach,,,,populatedPlace,Village,353948.840,184862.070,11000,250000,353853.720,184121.875,354646.310,185804.053,BS35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS35,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Severn_Beach,http://sws.geonames.org/3345400
osgb4000000074568797,http://data.ordnancesurvey.co.uk/id/osgb4000000074568797,New Passage,,,,populatedPlace,Village,354941.000,185961.000,5000,250000,354237.495,185849.960,355071.813,186471.522,BS35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS35,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2641601
osgb4000000074542699,http://data.ordnancesurvey.co.uk/id/osgb4000000074542699,Merthyr-Tewdrig,cym,Mathern,eng,populatedPlace,Village,351767.060,191723.180,8000,250000,351678.525,190689.965,352651.970,191936.998,NP16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP16,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Mathern,http://sws.geonames.org/2642913
osgb4000000074542258,http://data.ordnancesurvey.co.uk/id/osgb4000000074542258,Netherhope,,,,populatedPlace,Hamlet,354937.930,196370.080,5000,25000,354528.917,196115.066,355333.767,196615.066,NP16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP16,,,,Forest of Dean,http://data.ordnancesurvey.co.uk/id/7000000000020508,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000020616,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074319764,http://data.ordnancesurvey.co.uk/id/osgb4000000074319764,Parc-Seymour,,,,populatedPlace,Village,340746.000,191758.000,4000,250000,340391.416,191467.012,341081.981,192034.540,NP26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP26,,,,,,,Casnewydd - Newport,http://data.ordnancesurvey.co.uk/id/7000000000044426,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Parc_Seymour,http://sws.geonames.org/3345340
osgb4000000074569464,http://data.ordnancesurvey.co.uk/id/osgb4000000074569464,Catbrain,,,,populatedPlace,Suburban Area,357566.380,180564.920,2000,25000,357313.779,180294.169,357813.779,180794.169,BS10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS10,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074570822,http://data.ordnancesurvey.co.uk/id/osgb4000000074570822,Easter Compton,,,,populatedPlace,Village,357362.040,182283.120,8000,250000,356737.637,181923.344,357984.694,182861.156,BS35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/BS35,,,,,,,South Gloucestershire,http://data.ordnancesurvey.co.uk/id/7000000000025559,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/3345399
osgb4000000074542733,http://data.ordnancesurvey.co.uk/id/osgb4000000074542733,Llanfihangel near Rogiet,,,,populatedPlace,Hamlet,345122.000,187949.000,5000,25000,344901.590,187643.245,345401.590,188143.245,NP26,http://data.ordnancesurvey.co.uk/id/postcodedistrict/NP26,,,,,,,Sir Fynwy - Monmouthshire,http://data.ordnancesurvey.co.uk/id/7000000000025489,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
