osgb4000000074542662,http://data.ordnancesurvey.co.uk/id/osgb4000000074542662,Nant-Y-Pandy,,,,populatedPlace,Suburban Area,268930.820,374170.750,2000,25000,268777.860,373907.302,269277.860,374407.302,LL33,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL33,,,,,,,Conwy - Conwy,http://data.ordnancesurvey.co.uk/id/7000000000025493,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074563529,http://data.ordnancesurvey.co.uk/id/osgb4000000074563529,Llanllechid,,,,populatedPlace,Village,262292.090,368648.340,4000,250000,261973.497,368458.409,262515.519,368975.021,LL57,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL57,,,,,,,Gwynedd - Gwynedd,http://data.ordnancesurvey.co.uk/id/7000000000025483,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2643982
osgb4000000074321910,http://data.ordnancesurvey.co.uk/id/osgb4000000074321910,Fryars Bay,,,,populatedPlace,Village,260952.680,378327.060,7000,250000,260746.362,377604.961,261246.362,378708.885,LL58,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL58,,,,,,,Sir Ynys Mon - Isle of Anglesey,http://data.ordnancesurvey.co.uk/id/7000000000025482,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074543349,http://data.ordnancesurvey.co.uk/id/osgb4000000074543349,Nant-Y-Felin,,,,populatedPlace,Suburban Area,268576.290,374207.340,3000,25000,268363.521,373978.463,268863.521,374478.463,LL33,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL33,,,,,,,Conwy - Conwy,http://data.ordnancesurvey.co.uk/id/7000000000025493,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074564785,http://data.ordnancesurvey.co.uk/id/osgb4000000074564785,Penmon,,,,populatedPlace,Village,262205.490,379732.660,8000,250000,261514.272,379160.966,262683.784,380415.886,LL58,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL58,,,,,,,Sir Ynys Mon - Isle of Anglesey,http://data.ordnancesurvey.co.uk/id/7000000000025482,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Penmon,http://sws.geonames.org/2640449
osgb4000000074541950,http://data.ordnancesurvey.co.uk/id/osgb4000000074541950,Conwy,,,,populatedPlace,Town,278108.000,377575.000,32000,2000000,276100.115,376326.207,281057.400,380580.649,LL32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL32,,,,,,,Conwy - Conwy,http://data.ordnancesurvey.co.uk/id/7000000000025493,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Conwy,http://sws.geonames.org/2652426
osgb4000000074564771,http://data.ordnancesurvey.co.uk/id/osgb4000000074564771,Rowen,,,,populatedPlace,Village,275640.860,371929.150,9000,250000,275093.582,371414.543,276413.938,372473.840,LL32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL32,,,,,,,Conwy - Conwy,http://data.ordnancesurvey.co.uk/id/7000000000025493,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074564777,http://data.ordnancesurvey.co.uk/id/osgb4000000074564777,Bryn Eglwys,,,,populatedPlace,Village,260832.550,366270.930,4000,250000,260501.803,365997.097,261110.288,366497.097,LL57,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL57,,,,,,,Gwynedd - Gwynedd,http://data.ordnancesurvey.co.uk/id/7000000000025483,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074564465,http://data.ordnancesurvey.co.uk/id/osgb4000000074564465,Abergwyngregyn,,,,populatedPlace,Village,265591.310,372664.110,7000,250000,265005.429,372273.737,266025.961,372858.100,LL33,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL33,,,,,,,Gwynedd - Gwynedd,http://data.ordnancesurvey.co.uk/id/7000000000025483,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Abergwyngregyn,
osgb4000000074563530,http://data.ordnancesurvey.co.uk/id/osgb4000000074563530,Tal-y-bont,,,,populatedPlace,Village,260536.000,370577.000,6000,250000,260203.455,370135.289,261135.114,370956.924,LL57,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LL57,,,,,,,Gwynedd - Gwynedd,http://data.ordnancesurvey.co.uk/id/7000000000025483,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,"http://dbpedia.org/resource/Talybont,_Bangor",
